Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
LowTempRadiantSystem.cc,"Zone Radiant HVAC Heating Energy""",,OutputProcessor::Unit::J,ElecRadSys(Item).HeatEnergy,"""System""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Off Mode Time""",,OutputProcessor::Unit::s,MicroCHP(GeneratorNum).Report.OffModeTime,"""System""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Standby Mode Time""",,OutputProcessor::Unit::s,MicroCHP(GeneratorNum).Report.StandyByModeTime,"""System""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Warm Up Mode Time""",,OutputProcessor::Unit::s,MicroCHP(GeneratorNum).Report.WarmUpModeTime,"""System""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Normal Operating Mode Time""",,OutputProcessor::Unit::s,MicroCHP(GeneratorNum).Report.NormalModeTime,"""System""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Cool Down Mode Time""",,OutputProcessor::Unit::s,MicroCHP(GeneratorNum).Report.CoolDownModeTime,"""System""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Produced Electric Power""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.ACPowerGen,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Produced Electric Energy""",,OutputProcessor::Unit::J,MicroCHP(GeneratorNum).Report.ACEnergyGen,"""System""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Produced Thermal Rate""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.QdotHR,"""system""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Produced Thermal Energy""",,OutputProcessor::Unit::J,MicroCHP(GeneratorNum).Report.TotalHeatEnergyRec,"""system""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Electric Efficiency""",,OutputProcessor::Unit::None,MicroCHP(GeneratorNum).Report.ElectEfficiency,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Thermal Efficiency""",,OutputProcessor::Unit::None,MicroCHP(GeneratorNum).Report.ThermalEfficiency,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Gross Input Heat Rate""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.QdotGross,"""system""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Steady State Engine Heat Generation Rate""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.Qgenss,"""system""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Engine Heat Exchange Rate""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.QdotHX,"""system""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MicroCHP(GeneratorNum).Report.MdotAir,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Fuel Molar Flow Rate""",,OutputProcessor::Unit::kmol_s,MicroCHP(GeneratorNum).Report.NdotFuel,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Fuel Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MicroCHP(GeneratorNum).Report.MdotFuel,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Engine Temperature""",,OutputProcessor::Unit::C,MicroCHP(GeneratorNum).Report.Tengine,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Coolant Inlet Temperature""",,OutputProcessor::Unit::C,MicroCHP(GeneratorNum).Report.HeatRecInletTemp,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Coolant Outlet Temperature""",,OutputProcessor::Unit::C,MicroCHP(GeneratorNum).Report.HeatRecOutletTemp,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Fuel HHV Basis Energy""",,OutputProcessor::Unit::J,MicroCHP(GeneratorNum).Report.FuelEnergyHHV,"""System""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Fuel HHV Basis Rate""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.FuelEnergyUseRateHHV,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Fuel LHV Basis Energy""",,OutputProcessor::Unit::J,MicroCHP(GeneratorNum).Report.FuelEnergyLHV,"""System""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Fuel LHV Basis Rate""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.FuelEnergyUseRateLHV,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Fuel Compressor Electric Power""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.FuelCompressPower,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Fuel Compressor Electric Energy""",,OutputProcessor::Unit::J,MicroCHP(GeneratorNum).Report.FuelCompressEnergy,"""System""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Fuel Compressor Skin Heat Loss Rate""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.FuelCompressSkinLoss,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Zone Sensible Heat Transfer Rate""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.SkinLossPower,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Zone Sensible Heat Transfer Energy""",,OutputProcessor::Unit::J,MicroCHP(GeneratorNum).Report.SkinLossEnergy,"""System""","""Sum"""
MicroCHPElectricGenerator.cc,"Generator Zone Convection Heat Transfer Rate""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.SkinLossConvect,"""System""","""Average"""
MicroCHPElectricGenerator.cc,"Generator Zone Radiation Heat Transfer Rate""",,OutputProcessor::Unit::W,MicroCHP(GeneratorNum).Report.SkinLossRadiat,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Produced Electric Power""",,OutputProcessor::Unit::W,MTGeneratorReport(GeneratorNum).PowerGen,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Produced Electric Energy""",,OutputProcessor::Unit::J,MTGeneratorReport(GeneratorNum).EnergyGen,"""System""","""Sum"""
MicroturbineElectricGenerator.cc,"Generator LHV Basis Electric Efficiency""",,OutputProcessor::Unit::None,MTGeneratorReport(GeneratorNum).ElectricEfficiencyLHV,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator "" + FuelType + "" HHV Basis Rate""",,OutputProcessor::Unit::W,MTGeneratorReport(GeneratorNum).FuelEnergyUseRateHHV,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator "" + FuelType + "" HHV Basis Energy""",,OutputProcessor::Unit::J,MTGeneratorReport(GeneratorNum).FuelEnergyHHV,"""System""","""Sum"""
MicroturbineElectricGenerator.cc,"Generator "" + FuelType + "" Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MTGeneratorReport(GeneratorNum).FuelMdot,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Fuel HHV Basis Rate""",,OutputProcessor::Unit::W,MTGeneratorReport(GeneratorNum).FuelEnergyUseRateHHV,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Fuel HHV Basis Energy""",,OutputProcessor::Unit::J,MTGeneratorReport(GeneratorNum).FuelEnergyHHV,"""System""","""Sum"""
MicroturbineElectricGenerator.cc,"Generator Produced Thermal Rate""",,OutputProcessor::Unit::W,MTGeneratorReport(GeneratorNum).QHeatRecovered,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Produced Thermal Energy""",,OutputProcessor::Unit::J,MTGeneratorReport(GeneratorNum).ExhaustEnergyRec,"""System""","""Sum"""
MicroturbineElectricGenerator.cc,"Generator Thermal Efficiency LHV Basis""",,OutputProcessor::Unit::None,MTGeneratorReport(GeneratorNum).ThermalEfficiencyLHV,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Heat Recovery Inlet Temperature""",,OutputProcessor::Unit::C,MTGeneratorReport(GeneratorNum).HeatRecInletTemp,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Heat Recovery Outlet Temperature""",,OutputProcessor::Unit::C,MTGeneratorReport(GeneratorNum).HeatRecOutletTemp,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Heat Recovery Water Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MTGeneratorReport(GeneratorNum).HeatRecMdot,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Standby Electric Power""",,OutputProcessor::Unit::W,MTGeneratorReport(GeneratorNum).StandbyPowerRate,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Standby Electric Energy""",,OutputProcessor::Unit::J,MTGeneratorReport(GeneratorNum).StandbyEnergy,"""System""","""Sum"""
MicroturbineElectricGenerator.cc,"Generator Ancillary Electric Power""",,OutputProcessor::Unit::W,MTGeneratorReport(GeneratorNum).AncillaryPowerRate,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Ancillary Electric Energy""",,OutputProcessor::Unit::J,MTGeneratorReport(GeneratorNum).AncillaryEnergy,"""System""","""Sum"""
MicroturbineElectricGenerator.cc,"Generator Exhaust Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MTGeneratorReport(GeneratorNum).ExhAirMassFlowRate,"""System""","""Average"""
MicroturbineElectricGenerator.cc,"Generator Exhaust Air Temperature""",,OutputProcessor::Unit::C,MTGeneratorReport(GeneratorNum).ExhAirTemperature,"""System""","""Average"""
MixedAir.cc,"Air System Outdoor Air Economizer Status""",,OutputProcessor::Unit::None,loopOAController.EconomizerStatus,"""System""","""Average"""
MixedAir.cc,"Air System Outdoor Air Heat Recovery Bypass Status""",,OutputProcessor::Unit::None,loopOAController.HeatRecoveryBypassStatus,"""System""","""Average"""
MixedAir.cc,"Air System Outdoor Air Heat Recovery Bypass Heating Coil Activity Status""",,OutputProcessor::Unit::None,loopOAController.HRHeatingCoilActive,"""System""","""Average"""
MixedAir.cc,"Air System Outdoor Air Heat Recovery Bypass Minimum Outdoor Air Mixed Air Temperature""",,OutputProcessor::Unit::C,loopOAController.MixedAirTempAtMinOAFlow,"""System""","""Average"""
MixedAir.cc,"Air System Outdoor Air High Humidity Control Status""",,OutputProcessor::Unit::None,loopOAController.HighHumCtrlStatus,"""System""","""Average"""
MixedAir.cc,"Air System Outdoor Air Flow Fraction""",,OutputProcessor::Unit::None,loopOAController.OAFractionRpt,"""System""","""Average"""
MixedAir.cc,"Air System Outdoor Air Minimum Flow Fraction""",,OutputProcessor::Unit::None,loopOAController.MinOAFracLimit,"""System""","""Average"""
MixedAir.cc,"Air System Outdoor Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,loopOAController.OAMassFlow,"""System""","""Average"""
MixedAir.cc,"Air System Mixed Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,loopOAController.MixMassFlow,"""System""","""Average"""
MixedAir.cc,"Air System Outdoor Air Maximum Flow Fraction""",,OutputProcessor::Unit::None,loopOAController.MaxOAFracBySetPoint,"""System""","""Average"""
MixedAir.cc,"Air System Outdoor Air Mechanical Ventilation Requested Mass Flow Rate""",,OutputProcessor::Unit::kg_s,loopOAController.MechVentOAMassFlowRequest,"""System""","""Average"""
MoistureBalanceEMPDManager.cc,"""EMPD Surface Inside Face Water Vapor Density""",,OutputProcessor::Unit::kg_m3,rvd.rv_surface,"""Zone""","""State"""
MoistureBalanceEMPDManager.cc,"EMPD Surface Layer Moisture Content""",,OutputProcessor::Unit::kg_m3,rvd.u_surface_layer,"""Zone""","""State"""
MoistureBalanceEMPDManager.cc,"EMPD Deep Layer Moisture Content""",,OutputProcessor::Unit::kg_m3,rvd.u_deep_layer,"""Zone""","""State"""
MoistureBalanceEMPDManager.cc,"""EMPD Surface Layer Equivalent Relative Humidity""",,OutputProcessor::Unit::Perc,rvd.RH_surface_layer,"""Zone""","""State"""
MoistureBalanceEMPDManager.cc,"""EMPD Deep Layer Equivalent Relative Humidity""",,OutputProcessor::Unit::Perc,rvd.RH_deep_layer,"""Zone""","""State"""
MoistureBalanceEMPDManager.cc,"EMPD Surface Layer Equivalent Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,rvd.w_surface_layer,"""Zone""","""State"""
MoistureBalanceEMPDManager.cc,"""EMPD Deep Layer Equivalent Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,rvd.w_deep_layer,"""Zone""","""State"""
MoistureBalanceEMPDManager.cc,"EMPD Surface Moisture Flux to Zone""",,OutputProcessor::Unit::kg_m2s,rvd.mass_flux_zone,"""Zone""","""State"""
MoistureBalanceEMPDManager.cc,"EMPD Deep Layer Moisture Flux""",,OutputProcessor::Unit::kg_m2s,rvd.mass_flux_deep,"""Zone""","""State"""
MundtSimMgr.cc,"Room Air Node Air Temperature""",,OutputProcessor::Unit::C,"LineNode(NodeNum, MundtZoneIndex).Temp","""HVAC""","""Average"""
NodeInputManager.cc,"""System Node Temperature""",,OutputProcessor::Unit::C,Node(NumNode).Temp,"""System""","""Average"""
NodeInputManager.cc,"""System Node Mass Flow Rate""",,OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRate,"""System""","""Average"""
NodeInputManager.cc,"System Node Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,Node(NumNode).HumRat,"""System""","""Average"""
NodeInputManager.cc,"System Node Setpoint Temperature""",,OutputProcessor::Unit::C,Node(NumNode).TempSetPoint,"""System""","""Average"""
NodeInputManager.cc,"System Node Setpoint High Temperature""",,OutputProcessor::Unit::C,Node(NumNode).TempSetPointHi,"""System""","""Average"""
NodeInputManager.cc,"System Node Setpoint Low Temperature""",,OutputProcessor::Unit::C,Node(NumNode).TempSetPointLo,"""System""","""Average"""
NodeInputManager.cc,"System Node Setpoint Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,Node(NumNode).HumRatSetPoint,"""System""","""Average"""
NodeInputManager.cc,"System Node Setpoint Minimum Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,Node(NumNode).HumRatMin,"""System""","""Average"""
NodeInputManager.cc,"System Node Setpoint Maximum Humidity Ratio""",,OutputProcessor::Unit::kgWater_kgDryAir,Node(NumNode).HumRatMax,"""System""","""Average"""
NodeInputManager.cc,"System Node Relative Humidity""",,OutputProcessor::Unit::Perc,MoreNodeInfo(NumNode).RelHumidity,"""System""","""Average"""
NodeInputManager.cc,"System Node Pressure""",,OutputProcessor::Unit::Pa,Node(NumNode).Press,"""System""","""Average"""
NodeInputManager.cc,"System Node Standard Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,MoreNodeInfo(NumNode).VolFlowRateStdRho,"""System""","""Average"""
NodeInputManager.cc,"System Node Current Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,MoreNodeInfo(NumNode).VolFlowRateCrntRho,"""System""","""Average"""
NodeInputManager.cc,"System Node Current Density""",,OutputProcessor::Unit::kg_m3,MoreNodeInfo(NumNode).Density,"""System""","""Average"""
NodeInputManager.cc,"System Node Specific Heat""",,OutputProcessor::Unit::J_kgK,MoreNodeInfo(NumNode).SpecificHeat,"""System""","""Average"""
NodeInputManager.cc,"System Node Enthalpy""",,OutputProcessor::Unit::J_kg,MoreNodeInfo(NumNode).ReportEnthalpy,"""System""","""Average"""
NodeInputManager.cc,"System Node Wetbulb Temperature""",,OutputProcessor::Unit::C,MoreNodeInfo(NumNode).WetBulbTemp,"""System""","""Average"""
NodeInputManager.cc,"System Node Dewpoint Temperature""",,OutputProcessor::Unit::C,MoreNodeInfo(NumNode).AirDewPointTemp,"""System""","""Average"""
NodeInputManager.cc,"""System Node Wind Speed""",,OutputProcessor::Unit::m_s,Node(NumNode).OutAirWindSpeed,"""System""","""Average"""
NodeInputManager.cc,"""System Node Wind Direction""",,OutputProcessor::Unit::deg,Node(NumNode).OutAirWindDir,"""System""","""Average"""
NodeInputManager.cc,"""System Node Quality""",,OutputProcessor::Unit::None,Node(NumNode).Quality,"""System""","""Average"""
NodeInputManager.cc,"System Node Height""",,OutputProcessor::Unit::m,Node(NumNode).Height,"""System""","""Average"""
NodeInputManager.cc,"""System Node Minimum Temperature""",,OutputProcessor::Unit::C,Node(NumNode).TempMin,"""System""","""Average"""
NodeInputManager.cc,"""System Node Maximum Temperature""",,OutputProcessor::Unit::C,Node(NumNode).TempMax,"""System""","""Average"""
NodeInputManager.cc,"System Node Minimum Limit Mass Flow Rate""",,OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateMin,"""System""","""Average"""
NodeInputManager.cc,"System Node Maximum Limit Mass Flow Rate""",,OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateMax,"""System""","""Average"""
NodeInputManager.cc,"System Node Minimum Available Mass Flow Rate""",,OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateMinAvail,"""System""","""Average"""
NodeInputManager.cc,"System Node Maximum Available Mass Flow Rate""",,OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateMaxAvail,"""System""","""Average"""
NodeInputManager.cc,"System Node Setpoint Mass Flow Rate""",,OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateSetPoint,"""System""","""Average"""
NodeInputManager.cc,"System Node Requested Mass Flow Rate""",,OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateRequest,"""System""","""Average"""
NodeInputManager.cc,"System Node Last Timestep Temperature""",,OutputProcessor::Unit::C,Node(NumNode).TempLastTimestep,"""System""","""Average"""
NodeInputManager.cc,"System Node Last Timestep Enthalpy""",,OutputProcessor::Unit::J_kg,Node(NumNode).EnthalpyLastTimestep,"""System""","""Average"""
NodeInputManager.cc,"""System Node CO2 Concentration""",,OutputProcessor::Unit::ppm,Node(NumNode).CO2,"""System""","""Average"""
NodeInputManager.cc,"System Node Generic Air Contaminant Concentration""",,OutputProcessor::Unit::ppm,Node(NumNode).GenContam,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Total Heating Rate""",,OutputProcessor::Unit::W,OutAirUnit(OAUnitNum).TotHeatingRate,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Total Heating Energy""",,OutputProcessor::Unit::J,OutAirUnit(OAUnitNum).TotHeatingEnergy,"""System""","""Sum"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Sensible Heating Rate""",,OutputProcessor::Unit::W,OutAirUnit(OAUnitNum).SensHeatingRate,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Sensible Heating Energy""",,OutputProcessor::Unit::J,OutAirUnit(OAUnitNum).SensHeatingEnergy,"""System""","""Sum"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Latent Heating Rate""",,OutputProcessor::Unit::W,OutAirUnit(OAUnitNum).LatHeatingRate,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Latent Heating Energy""",,OutputProcessor::Unit::J,OutAirUnit(OAUnitNum).LatHeatingEnergy,"""System""","""Sum"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Total Cooling Rate""",,OutputProcessor::Unit::W,OutAirUnit(OAUnitNum).TotCoolingRate,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Total Cooling Energy""",,OutputProcessor::Unit::J,OutAirUnit(OAUnitNum).TotCoolingEnergy,"""System""","""Sum"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Sensible Cooling Rate""",,OutputProcessor::Unit::W,OutAirUnit(OAUnitNum).SensCoolingRate,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Sensible Cooling Energy""",,OutputProcessor::Unit::J,OutAirUnit(OAUnitNum).SensCoolingEnergy,"""System""","""Sum"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Latent Cooling Rate""",,OutputProcessor::Unit::W,OutAirUnit(OAUnitNum).LatCoolingRate,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Latent Cooling Energy""",,OutputProcessor::Unit::J,OutAirUnit(OAUnitNum).LatCoolingEnergy,"""System""","""Sum"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,OutAirUnit(OAUnitNum).AirMassFlow,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Fan Electric Power""",,OutputProcessor::Unit::W,OutAirUnit(OAUnitNum).ElecFanRate,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Fan Electric Energy""",,OutputProcessor::Unit::J,OutAirUnit(OAUnitNum).ElecFanEnergy,"""System""","""Sum"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Fan Availability Status""",,OutputProcessor::Unit::None,OutAirUnit(OAUnitNum).AvailStatus,"""System""","""Average"""
OutsideEnergySources.cc,"District Heating Hot Water Energy""",,OutputProcessor::Unit::J,EnergySource(EnergySourceNum).EnergyTransfer,"""System""","""Sum"""
OutsideEnergySources.cc,"District Heating Hot Water Rate""",,OutputProcessor::Unit::W,EnergySource(EnergySourceNum).EnergyRate,"""System""","""Average"""
OutsideEnergySources.cc,"District Heating Rate""",,OutputProcessor::Unit::W,EnergySource(EnergySourceNum).EnergyRate,"""System""","""Average"""
OutsideEnergySources.cc,"District Heating Inlet Temperature""",,OutputProcessor::Unit::C,EnergySourceReport(EnergySourceNum).InletTemp,"""System""","""Average"""
OutsideEnergySources.cc,"District Heating Outlet Temperature""",,OutputProcessor::Unit::C,EnergySourceReport(EnergySourceNum).OutletTemp,"""System""","""Average"""
OutsideEnergySources.cc,"District Heating Mass Flow Rate""",,OutputProcessor::Unit::kg_s,EnergySourceReport(EnergySourceNum).MassFlowRate,"""System""","""Average"""
OutsideEnergySources.cc,"District Cooling Chilled Water Energy""",,OutputProcessor::Unit::J,EnergySource(EnergySourceNum).EnergyTransfer,"""System""","""Sum"""
OutsideEnergySources.cc,"District Cooling Chilled Water Rate""",,OutputProcessor::Unit::W,EnergySource(EnergySourceNum).EnergyRate,"""System""","""Average"""
OutsideEnergySources.cc,"District Cooling Rate""",,OutputProcessor::Unit::W,EnergySource(EnergySourceNum).EnergyRate,"""System""","""Average"""
OutsideEnergySources.cc,"District Cooling Inlet Temperature""",,OutputProcessor::Unit::C,EnergySourceReport(EnergySourceNum).InletTemp,"""System""","""Average"""
OutsideEnergySources.cc,"District Cooling Outlet Temperature""",,OutputProcessor::Unit::C,EnergySourceReport(EnergySourceNum).OutletTemp,"""System""","""Average"""
OutsideEnergySources.cc,"District Cooling Mass Flow Rate""",,OutputProcessor::Unit::kg_s,EnergySourceReport(EnergySourceNum).MassFlowRate,"""System""","""Average"""
PVWatts.cc,"Generator Produced DC Electric Power""",,OutputProcessor::Unit::W,m_outputDCPower,"""System""","""Average"""
